,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
150,"A história passa-se na pequena aldeia ficcional de Anatevka, na Rússia sob o czarismo, no início do século XX. Lá vivem, em boa vizinhança mas sem se misturar, as comunidades judaica e cristã ortodoxa, seguindo as antigas tradições estabelecidas.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.21594427547833578,False
151,"Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.297669533354501,True
152,"O repórter Hildy Johnson vai abandonar a carreira para casar, mas, a pedido do editor Walter Burns, concorda com uma última reportagem: cobrir a execução do anarquista Earl Williams. Williams consegue fugir e Hildy esconde-o na sala de imprensa, para onde vai Burns, que sente cheiro de escândalo no ar. Eles querem uma entrevista exclusiva com o condenado e, com isso, Hildy não consegue ir ao encontro da noiva. Novos personagens complicam a trama, inclusive o xerife e o prefeito, que mentem e se deixam corromper, de olho nas eleições.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.22422260543372013,False
153,"Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,0.24179841538996472,True
154,"Em 1963, Jackson, Mississippi, Aibileen Clark (Viola Davis) é uma empregada doméstica negra que trabalha cuidando de crianças brancas depois da morte de seu único filho em um acidente industrial. Ela trabalha para a família Leefolt, tendo principalmente cuidado dos filhos de Elizabeth Leefolt (Ahna O'Reilly), uma jovem que sofreu com depressão pós-parto, que se recusa a dar afeto à sua filha exceto, quando disciplinando-a. A melhor amiga de Aibileen é Minny Jackson (Octavia Spencer), uma empregada negra franca que trabalhou durante muito tempo para a mãe de Hilly Holbrook (Bryce Dallas Howard), a senhora Walters (Sissy Spacek), a tal ponto de serem muito próximas. O temperamento tempestuoso de Minny é tolerado devido ao respeito por suas grandes habilidades culinárias. Eugenia ""Skeeter"" Phelan (Emma Stone) é uma jovem branca de pensamento independente retornando para a plantação da família depois de se formar pela Universidade de Mississippi, descobre que sua querida empregada de infância, Constantine (Cicely Tyson), partiu enquanto ela estava longe. Ela está perplexa, pois acredita que Constantine não teria ido embora sem escrever, e ela finalmente descobre que sua mãe, Charlotte (Allison Janney), demitiu Constantine no início do ano.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,1.0,True
155,"Cisco Kid, o Robin Hood do Velho Oeste, é perseguido pelo Sargento Mickey Dunn, do Exército norte-americano. Ambos são apaixonados por Tonia Maria, a infiel namorada do fora-da-lei. Por fim, Tonia e o Sargento costuram um plano para prender o proscrito. Mas Cisco Kid tem um ás na manga...",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
156,"O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.22606348720036934,True
157,"O casal americano Richard e Susan viaja pelo Marrocos num ônibus repleto de turistas. Quando passam por uma região montanhosa, um tiro, vindo das montanhas, atravessa a fuselagem e atinge Susan, o que desencadeia uma série de eventos afetando a vida de diferentes pessoas em várias partes do mundo.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.3705097794980358,False
158,"O Doutor André Bertier e sua esposa Colette formam um feliz casal parisiense. André é fiel, para desapontamento de muitas de suas clientes, porém quando Colette lhe apresenta sua amiga Mitzi, André acaba por sucumbir a seus encantos e às suas investidas. O marido de Mitzi, que deseja o divórcio, passa a segui-la e descobre a traição. André confessa tudo a Colette, mas ela também tem estado atraída por outro homem.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.3760966816129728,False
159,"O filme se passa em São Francisco (Califórnia). Sam Spade é um detetive particular que é procurado por uma mulher misteriosa, que o contrata para achar sua irmã. O caso que parecia simples começa a tornar-se maior com o surgimento de personagens e acontecimentos estranhos. Seu sócio Miles Archer é baleado e morto. Todos em busca de uma estátueta de falcão.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.18575756094711557,False
