ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT;FILENAME_PT;FILENAME_ES;FILENAME_EN
2004.0;Master and Commander: The Far Side of the World;Não;https://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://es.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://pt.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;370858.0;Master and Commander: The Far Side of the World;Master and Commander: The Far Side of the World;27066.0;Master and Commander: The Far Side of the World;111862.0;;;
2004.0;Seabiscuit (film);Não;https://en.wikipedia.org/wiki/Seabiscuit_(film);https://es.wikipedia.org/wiki/Seabiscuit;https://pt.wikipedia.org/wiki/Seabiscuit;444767.0;Seabiscuit (film);Seabiscuit;164081.0;Seabiscuit;1606989.0;A Rainha.txt;The Queen.txt;The Queen (2006 film).txt
2005.0;MILLION DOLLAR BABY (2004 film);Sim;https://en.wikipedia.org/wiki/Million_Dollar_Baby;https://es.wikipedia.org/wiki/Million_Dollar_Baby;https://pt.wikipedia.org/wiki/Million_Dollar_Baby;1287385.0;Million Dollar Baby;Million Dollar Baby;107823.0;Million Dollar Baby;133767.0;No Country for Old Men (filme).txt;No Country for Old Men.txt;No Country for Old Men.txt
2005.0;THE AVIATOR (2004 film);Não;https://en.wikipedia.org/wiki/The_Aviator_(2004_film);https://es.wikipedia.org/wiki/El_aviador;https://pt.wikipedia.org/wiki/O_Aviador;1141438.0;The Aviator (2004 film);El aviador;163962.0;O Aviador;162853.0;Atonement.txt;Atonement (película).txt;Atonement (2007 film).txt
2005.0;FINDING NEVERLAND (2004 film);Não;https://en.wikipedia.org/wiki/Finding_Neverland_(film);https://es.wikipedia.org/wiki/Finding_Neverland;https://pt.wikipedia.org/wiki/Finding_Neverland;1045457.0;Finding Neverland (film);Finding Neverland;273668.0;Finding Neverland;105508.0;Juno (filme).txt;Juno (película).txt;Juno (film).txt
2005.0;RAY (2004 film);Não;https://en.wikipedia.org/wiki/Ray_(film);https://es.wikipedia.org/wiki/Ray_(película);https://pt.wikipedia.org/wiki/Ray_(filme);993226.0;Ray (film);Ray (película);1132753.0;Ray (filme);222228.0;;;
2006.0;CRASH (2005 film);Sim;https://en.wikipedia.org/wiki/Crash_(2004_film);https://es.wikipedia.org/wiki/Crash_(película_de_2004);https://pt.wikipedia.org/wiki/Crash_(2004);1749535.0;Crash (2004 film);Crash (película de 2004);302933.0;Crash (2004);207954.0;There Will Be Blood.txt;There Will Be Blood.txt;There Will Be Blood.txt
2006.0;BROKEBACK MOUNTAIN (2005 film);Não;https://en.wikipedia.org/wiki/Brokeback_Mountain;https://es.wikipedia.org/wiki/Brokeback_Mountain;https://pt.wikipedia.org/wiki/O_Segredo_de_Brokeback_Mountain;1623960.0;Brokeback Mountain;Brokeback Mountain;191698.0;O Segredo de Brokeback Mountain;237422.0;Slumdog Millionaire.txt;Slumdog Millionaire.txt;Slumdog Millionaire.txt
2006.0;CAPOTE (2005 film);Não;https://en.wikipedia.org/wiki/Capote_(film);https://es.wikipedia.org/wiki/Capote_(película);https://pt.wikipedia.org/wiki/Capote;3276167.0;Capote (film);Capote (película);321308.0;Capote;237451.0;The Curious Case of Benjamin Button.txt;El curioso caso de Benjamin Button (película).txt;The Curious Case of Benjamin Button (film).txt
2006.0;GOOD NIGHT, AND GOOD LUCK. (2005 film);Não;https://en.wikipedia.org/wiki/Good_Night,_and_Good_Luck;https://es.wikipedia.org/wiki/Buenas_noches,_y_buena_suerte;https://pt.wikipedia.org/wiki/Boa_Noite,_e_Boa_Sorte;2663129.0;Good Night, and Good Luck;Buenas noches, y buena suerte;4083830.0;Boa Noite, e Boa Sorte;961373.0;Frost_Nixon.txt;Frost:Nixon.txt;Nixon (film).txt
2006.0;MUNICH (2005 film);Não;https://en.wikipedia.org/wiki/Munich_(2005_film);https://es.wikipedia.org/wiki/Múnich_(película);https://pt.wikipedia.org/wiki/Munique_(filme);2311219.0;Munich (2005 film);Múnich (película);302916.0;Munique (filme);196633.0;Milk (filme).txt;Milk (película).txt;Milk (2008 American film).txt
2007.0;THE DEPARTED(2006 film);Sim;https://en.wikipedia.org/wiki/The_Departed;https://es.wikipedia.org/wiki/The_Departed;https://pt.wikipedia.org/wiki/The_Departed;1349086.0;The Departed;The Departed;540274.0;The Departed;917522.0;O Leitor.txt;The Reader.txt;The Reader (2008 film).txt
2007.0;BABEL (2006 film);Não;https://en.wikipedia.org/wiki/Babel_(film);https://es.wikipedia.org/wiki/Babel_(película);https://pt.wikipedia.org/wiki/Babel_(filme);3060756.0;Babel (film);Babel (película);358038.0;Babel (filme);793902.0;The Hurt Locker.txt;The Hurt Locker.txt;The Hurt Locker.txt
2007.0;LITTLE MISS SUNSHINE (2006 film);Não;https://en.wikipedia.org/wiki/Little_Miss_Sunshine;https://es.wikipedia.org/wiki/Little_Miss_Sunshine;https://pt.wikipedia.org/wiki/Little_Miss_Sunshine;7047921.0;Little Miss Sunshine;Little Miss Sunshine;727820.0;Little Miss Sunshine;869051.0;Um Sonho Possível.txt;Un sueño posible.txt;The Blind Side (film).txt
2007.0;THE QUEEN (2006 film);Não;https://en.wikipedia.org/wiki/The_Queen_(2006_film);https://es.wikipedia.org/wiki/The_Queen;https://pt.wikipedia.org/wiki/A_Rainha;6542034.0;The Queen (2006 film);The Queen;622880.0;A Rainha;862243.0;Distrito 9.txt;District 9.txt;District 9.txt
2008.0;No Country for Old Men;Sim;https://en.wikipedia.org/wiki/No_Country_for_Old_Men;https://es.wikipedia.org/wiki/No_Country_for_Old_Men;https://pt.wikipedia.org/wiki/No_Country_for_Old_Men_(filme);3920193.0;No Country for Old Men;No Country for Old Men;1359382.0;No Country for Old Men (filme);1510516.0;An Education.txt;An Education.txt;An Education.txt
2008.0;Atonement (2007 film);Não;https://en.wikipedia.org/wiki/Atonement_(2007_film);https://es.wikipedia.org/wiki/Atonement_(película);https://pt.wikipedia.org/wiki/Atonement;4902239.0;Atonement (2007 film);Atonement (película);1277479.0;Atonement;1516531.0;Inglourious Basterds.txt;Inglourious Basterds.txt;Inglourious Basterds.txt
2008.0;Juno (film);Não;https://en.wikipedia.org/wiki/Juno_(film);https://es.wikipedia.org/wiki/Juno_(película);https://pt.wikipedia.org/wiki/Juno_(filme);11862690.0;Juno (film);Juno (película);1419662.0;Juno (filme);1516565.0;Um Homem Sério.txt;A Serious Man.txt;A Serious Man.txt
2008.0;There Will Be Blood;Não;https://en.wikipedia.org/wiki/There_Will_Be_Blood;https://es.wikipedia.org/wiki/There_Will_Be_Blood;https://pt.wikipedia.org/wiki/There_Will_Be_Blood;3213691.0;There Will Be Blood;There Will Be Blood;1419454.0;There Will Be Blood;999065.0;;;
2009.0;SLUMDOG MILLIONAIRE (2008 film);Sim;https://en.wikipedia.org/wiki/Slumdog_Millionaire;https://es.wikipedia.org/wiki/Slumdog_Millionaire;https://pt.wikipedia.org/wiki/Slumdog_Millionaire;15233369.0;Slumdog Millionaire;Slumdog Millionaire;2193717.0;Slumdog Millionaire;2117415.0;O Discurso do Rei.txt;El discurso del rey.txt;The King's Speech.txt
2009.0;THE CURIOUS CASE OF BENJAMIN BUTTON (2008 film);Não;https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film);https://es.wikipedia.org/wiki/El_curioso_caso_de_Benjamin_Button_(película);https://pt.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button;8031432.0;The Curious Case of Benjamin Button (film);El curioso caso de Benjamin Button (película);1503641.0;The Curious Case of Benjamin Button;2106532.0;Cisne Negro.txt;Black Swan.txt;Black Swan (film).txt
2009.0;FROST-NIXON (2008 film);Não;https://en.wikipedia.org/wiki/Frost/Nixon_(film);https://es.wikipedia.org/wiki/Frost/Nixon;https://pt.wikipedia.org/wiki/Frost/Nixon;171078.0;Nixon (film);Frost/Nixon;2254675.0;Frost/Nixon;2115152.0;The Fighter.txt;The Fighter.txt;The Fighter.txt
2009.0;MILK (2008 film);Não;https://en.wikipedia.org/wiki/Milk_(2008_American_film);https://es.wikipedia.org/wiki/Milk_(película);https://pt.wikipedia.org/wiki/Milk_(filme);15161999.0;Milk (2008 American film);Milk (película);1022031.0;Milk (filme);2012212.0;A Origem.txt;Inception.txt;Inception.txt
2009.0;THE READER (2008 film);Não;https://en.wikipedia.org/wiki/The_Reader_(2008_film);https://es.wikipedia.org/wiki/The_Reader;https://pt.wikipedia.org/wiki/O_Leitor;14149346.0;The Reader (2008 film);The Reader;2245935.0;O Leitor;1951357.0;The Kids Are All Right.txt;The Kids Are All Right.txt;The Kids Are All Right (film).txt
2010.0;THE HURT LOCKER (2009 film);Sim;https://en.wikipedia.org/wiki/The_Hurt_Locker;https://es.wikipedia.org/wiki/The_Hurt_Locker;https://pt.wikipedia.org/wiki/The_Hurt_Locker;16733548.0;The Hurt Locker;The Hurt Locker;3155653.0;The Hurt Locker;2580983.0;127 Horas.txt;127 horas.txt;127 Hours.txt
2010.0;AVATAR (2009 film);Não;https://en.wikipedia.org/wiki/Avatar_(2009_film);https://es.wikipedia.org/wiki/Avatar_(película);https://pt.wikipedia.org/wiki/Avatar_(filme);4273140.0;Avatar (2009 film);Avatar (película);1434122.0;Avatar (filme);1504661.0;A Rede Social.txt;The Social Network.txt;The Social Network.txt
2010.0;THE BLIND SIDE (2009 film);Não;https://en.wikipedia.org/wiki/The_Blind_Side_(film);https://es.wikipedia.org/wiki/Un_sueño_posible;https://pt.wikipedia.org/wiki/Um_Sonho_Possível;22729553.0;The Blind Side (film);Un sueño posible;2440337.0;Um Sonho Possível;2424528.0;Toy Story 3.txt;Toy Story 3.txt;Toy Story 3.txt
2010.0;DISTRICT 9 (2009 film);Não;https://en.wikipedia.org/wiki/District_9;https://es.wikipedia.org/wiki/District_9;https://pt.wikipedia.org/wiki/Distrito_9;20777420.0;District 9;District 9;2865750.0;Distrito 9;2411509.0;True Grit (2010).txt;True Grit (película de 2010).txt;True Grit (2010 film).txt
2010.0;AN EDUCATION (2009 film);Não;https://en.wikipedia.org/wiki/An_Education;https://es.wikipedia.org/wiki/An_Education;https://pt.wikipedia.org/wiki/An_Education;17578735.0;An Education;An Education;3145425.0;An Education;2582804.0;Winter's Bone.txt;Winter's Bone.txt;Winter's Bone.txt
2010.0;INGLOURIOUS BASTERDS (2009 film);Não;https://en.wikipedia.org/wiki/Inglourious_Basterds;https://es.wikipedia.org/wiki/Inglourious_Basterds;https://pt.wikipedia.org/wiki/Inglourious_Basterds;633052.0;Inglourious Basterds;Inglourious Basterds;1842886.0;Inglourious Basterds;2378893.0;O Artista.txt;The Artist.txt;The Artist (film).txt
2010.0;A SERIOUS MAN (2009 film);Não;https://en.wikipedia.org/wiki/A_Serious_Man;https://es.wikipedia.org/wiki/A_Serious_Man;https://pt.wikipedia.org/wiki/Um_Homem_Sério;19226290.0;A Serious Man;A Serious Man;2454954.0;Um Homem Sério;2603958.0;Os Descendentes.txt;Los descendientes.txt;The Descendants.txt
2010.0;UP (2009 film);Não;https://en.wikipedia.org/wiki/Up_(2009_film);https://es.wikipedia.org/wiki/Up;https://pt.wikipedia.org/wiki/Up_(filme);11659396.0;Up (2009 film);Up;1822385.0;Up (filme);1581196.0;Extremely Loud and Incredibly Close.txt;Extremely Loud and Incredibly Close (película).txt;Extremely Loud & Incredibly Close (film).txt
2011.0;The King's Speech;Sim;https://en.wikipedia.org/wiki/The_King's_Speech;https://es.wikipedia.org/wiki/El_discurso_del_rey;https://pt.wikipedia.org/wiki/O_Discurso_do_Rei;25080984.0;The King's Speech;El discurso del rey;5661880.0;O Discurso do Rei;3043345.0;Hugo (filme).txt;Hugo (película).txt;Hugo (film).txt
2011.0;Black Swan (film);Não;https://en.wikipedia.org/wiki/Black_Swan_(film);https://es.wikipedia.org/wiki/Black_Swan;https://pt.wikipedia.org/wiki/Cisne_Negro;24480838.0;Black Swan (film);Black Swan;4206106.0;Cisne Negro;2919118.0;Meia-Noite em Paris.txt;Medianoche en París.txt;Midnight in Paris.txt
2011.0;The Fighter;Não;https://en.wikipedia.org/wiki/The_Fighter;https://es.wikipedia.org/wiki/The_Fighter;https://pt.wikipedia.org/wiki/The_Fighter;23652051.0;The Fighter;The Fighter;4438652.0;The Fighter;3059392.0;Moneyball.txt;Moneyball.txt;Moneyball (film).txt
2011.0;Inception;Não;https://en.wikipedia.org/wiki/Inception;https://es.wikipedia.org/wiki/Inception;https://pt.wikipedia.org/wiki/A_Origem;23270459.0;Inception;Inception;2601134.0;A Origem;2203158.0;A Árvore da Vida (2011).txt;El árbol de la vida (película de 2011).txt;The Tree of Life (film).txt
2011.0;The Kids Are All Right (film);Não;https://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film);https://es.wikipedia.org/wiki/The_Kids_Are_All_Right;https://pt.wikipedia.org/wiki/The_Kids_Are_All_Right;26099108.0;The Kids Are All Right (film);The Kids Are All Right;4365550.0;The Kids Are All Right;2909673.0;Cavalo de Guerra.txt;War Horse.txt;War Horse (film).txt
2011.0;127 Hours;Não;https://en.wikipedia.org/wiki/127_Hours;https://es.wikipedia.org/wiki/127_horas;https://pt.wikipedia.org/wiki/127_Horas;25244870.0;127 Hours;127 horas;4419637.0;127 Horas;3114475.0;Os Miseráveis (2012).txt;Los miserables (película de 2012).txt;Les Misérables (2012 film).txt
2011.0;The Social Network;Não;https://en.wikipedia.org/wiki/The_Social_Network;https://es.wikipedia.org/wiki/The_Social_Network;https://pt.wikipedia.org/wiki/A_Rede_Social;24319139.0;The Social Network;The Social Network;2921856.0;A Rede Social;2916283.0;Argo (filme).txt;Argo (película de 2012).txt;Argo (2012 film).txt
2011.0;Toy Story 3;Não;https://en.wikipedia.org/wiki/Toy_Story_3;https://es.wikipedia.org/wiki/Toy_Story_3;https://pt.wikipedia.org/wiki/Toy_Story_3;1213838.0;Toy Story 3;Toy Story 3;2244956.0;Toy Story 3;2303338.0;;;
2011.0;True Grit (2010 film);Não;https://en.wikipedia.org/wiki/True_Grit_(2010_film);https://es.wikipedia.org/wiki/True_Grit_(película_de_2010);https://pt.wikipedia.org/wiki/True_Grit_(2010);26224556.0;True Grit (2010 film);True Grit (película de 2010);3465850.0;True Grit (2010);3112676.0;Beasts of the Southern Wild.txt;Beasts of the Southern Wild.txt;Beasts of the Southern Wild.txt
2011.0;Winter's Bone;Não;https://en.wikipedia.org/wiki/Winter's_Bone;https://es.wikipedia.org/wiki/Winter's_Bone;https://pt.wikipedia.org/wiki/Winter's_Bone;26012433.0;Winter's Bone;Winter's Bone;4384456.0;Winter's Bone;3119752.0;Django Unchained.txt;Django Unchained.txt;Django Unchained.txt
2012.0;THE ARTIST (2011 film);Sim;https://en.wikipedia.org/wiki/The_Artist_(film);https://es.wikipedia.org/wiki/The_Artist;https://pt.wikipedia.org/wiki/O_Artista;31701975.0;The Artist (film);The Artist;4651299.0;O Artista;3439633.0;Life of Pi (filme).txt;Life of Pi (película).txt;Life of Pi (film).txt
2012.0;THE DESCENDANTS (2011 film);Não;https://en.wikipedia.org/wiki/The_Descendants;https://es.wikipedia.org/wiki/Los_descendientes;https://pt.wikipedia.org/wiki/Os_Descendentes;26857099.0;The Descendants;Los descendientes;4952420.0;Os Descendentes;3470539.0;Lincoln (filme).txt;Lincoln (película).txt;Lincoln (film).txt
2012.0;EXTREMELY LOUD & INCREDIBLY CLOSE (2011 film);Não;https://en.wikipedia.org/wiki/Extremely_Loud_&_Incredibly_Close_(film);https://es.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(película);https://pt.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close;30578340.0;Extremely Loud & Incredibly Close (film);Extremely Loud and Incredibly Close (película);4418161.0;Extremely Loud and Incredibly Close;3491036.0;Silver Linings Playbook.txt;Silver Linings Playbook.txt;Silver Linings Playbook.txt
2012.0;THE HELP (2011 film);Não;https://en.wikipedia.org/wiki/The_Help_(film);https://es.wikipedia.org/wiki/The_Help;https://pt.wikipedia.org/wiki/The_Help_(filme);29454281.0;The Help (film);The Help;4823505.0;The Help (filme);3137026.0;;;
2012.0;HUGO (2011 film);Não;https://en.wikipedia.org/wiki/Hugo_(film);https://es.wikipedia.org/wiki/Hugo_(película);https://pt.wikipedia.org/wiki/Hugo_(filme);12767159.0;Hugo (film);Hugo (película);4094304.0;Hugo (filme);3345218.0;12 Years a Slave.txt;12 Years a Slave.txt;12 Years a Slave (film).txt
2012.0;MIDNIGHT IN PARIS (2011 film);Não;https://en.wikipedia.org/wiki/Midnight_in_Paris;https://es.wikipedia.org/wiki/Medianoche_en_París;https://pt.wikipedia.org/wiki/Meia-Noite_em_Paris;27070440.0;Midnight in Paris;Medianoche en París;4627766.0;Meia-Noite em Paris;2851888.0;American Hustle.txt;American Hustle.txt;American Hustle.txt
2012.0;MONEYBALL (2011 film);Não;https://en.wikipedia.org/wiki/Moneyball_(film);https://es.wikipedia.org/wiki/Moneyball;https://pt.wikipedia.org/wiki/Moneyball;27891311.0;Moneyball (film);Moneyball;4489868.0;Moneyball;3325681.0;Capitão Phillips.txt;Capitán Phillips.txt;Captain Phillips (film).txt
2012.0;THE TREE OF LIFE (2011 film);Não;https://en.wikipedia.org/wiki/The_Tree_of_Life_(film);https://es.wikipedia.org/wiki/El_árbol_de_la_vida_(película_de_2011);https://pt.wikipedia.org/wiki/A_Árvore_da_Vida_(2011);16074507.0;The Tree of Life (film);El árbol de la vida (película de 2011);4856346.0;A Árvore da Vida (2011);2978734.0;;;
2012.0;WAR HORSE (2011 film);Não;https://en.wikipedia.org/wiki/War_Horse_(film);https://es.wikipedia.org/wiki/War_Horse;https://pt.wikipedia.org/wiki/Cavalo_de_Guerra;27754718.0;War Horse (film);War Horse;5254353.0;Cavalo de Guerra;3341282.0;Gravidade (filme).txt;Gravity (película).txt;Gravity (2013 film).txt
2013.0;LES MISÉRABLES (2012 film);Não;https://en.wikipedia.org/wiki/Les_Misérables_(2012_film);https://es.wikipedia.org/wiki/Los_miserables_(película_de_2012);https://pt.wikipedia.org/wiki/Os_Miseráveis_(2012);33029735.0;Les Misérables (2012 film);Los miserables (película de 2012);5011046.0;Os Miseráveis (2012);3831895.0;;;
2013.0;ARGO (2012 film);Não;https://en.wikipedia.org/wiki/Argo_(2012_film);https://es.wikipedia.org/wiki/Argo_(película_de_2012);https://pt.wikipedia.org/wiki/Argo_(filme);33028800.0;Argo (2012 film);Argo (película de 2012);5483230.0;Argo (filme);3866557.0;Nebraska (filme).txt;Nebraska (película).txt;Nebraska (film).txt
2013.0;BEASTS OF THE SOUTHERN WILD (2012 film);Não;https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://es.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://pt.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;35581515.0;Beasts of the Southern Wild;Beasts of the Southern Wild;5448112.0;Beasts of the Southern Wild;3890287.0;O Lobo de Wall Street.txt;El lobo de Wall Street.txt;The Wolf of Wall Street (2013 film).txt
2013.0;DJANGO UNCHAINED (2012 film);Não;https://en.wikipedia.org/wiki/Django_Unchained;https://es.wikipedia.org/wiki/Django_Unchained;https://pt.wikipedia.org/wiki/Django_Unchained;31638720.0;Django Unchained;Django Unchained;4685922.0;Django Unchained;3679095.0;Birdman ou (A Inesperada Virtude da Ignorância).txt;Birdman o (la inesperada virtud de la ignorancia).txt;Birdman (film).txt
2013.0;LIFE OF PI (2012 film);Não;https://en.wikipedia.org/wiki/Life_of_Pi_(film);https://es.wikipedia.org/wiki/Life_of_Pi_(película);https://pt.wikipedia.org/wiki/Life_of_Pi_(filme);30952655.0;Life of Pi (film);Life of Pi (película);5331424.0;Life of Pi (filme);3822467.0;;;
2013.0;LINCOLN (2012 film);Não;https://en.wikipedia.org/wiki/Lincoln_(film);https://es.wikipedia.org/wiki/Lincoln_(película);https://pt.wikipedia.org/wiki/Lincoln_(filme);31724592.0;Lincoln (film);Lincoln (película);5406427.0;Lincoln (filme);3765925.0;Boyhood.txt;Boyhood.txt;Boyhood (2014 film).txt
2013.0;SILVER LININGS PLAYBOOK (2012 film);Não;https://en.wikipedia.org/wiki/Silver_Linings_Playbook;https://es.wikipedia.org/wiki/Silver_Linings_Playbook;https://pt.wikipedia.org/wiki/Silver_Linings_Playbook;33502433.0;Silver Linings Playbook;Silver Linings Playbook;5530010.0;Silver Linings Playbook;3878512.0;The Grand Budapest Hotel.txt;El Gran Hotel Budapest.txt;The Grand Budapest Hotel.txt
2014.0;12 Years a Slave (film);Sim;https://en.wikipedia.org/wiki/12_Years_a_Slave_(film);https://es.wikipedia.org/wiki/12_Years_a_Slave;https://pt.wikipedia.org/wiki/12_Years_a_Slave;37125755.0;12 Years a Slave (film);12 Years a Slave;6102981.0;12 Years a Slave;3896294.0;Selma (filme).txt;Selma (película).txt;Selma (film).txt
2014.0;American Hustle;Não;https://en.wikipedia.org/wiki/American_Hustle;https://es.wikipedia.org/wiki/American_Hustle;https://pt.wikipedia.org/wiki/American_Hustle;38888211.0;American Hustle;American Hustle;6093201.0;American Hustle;4098328.0;;;
2014.0;Captain Phillips (film);Não;https://en.wikipedia.org/wiki/Captain_Phillips_(film);https://es.wikipedia.org/wiki/Capitán_Phillips;https://pt.wikipedia.org/wiki/Capitão_Phillips;37671576.0;Captain Phillips (film);Capitán Phillips;5842686.0;Capitão Phillips;4052374.0;Whiplash (filme).txt;Whiplash (película de 2014).txt;Whiplash (2014 film).txt
2014.0;Gravity (2013 film);Não;https://en.wikipedia.org/wiki/Gravity_(2013_film);https://es.wikipedia.org/wiki/Gravity_(película);https://pt.wikipedia.org/wiki/Gravidade_(filme);30294906.0;Gravity (2013 film);Gravity (película);4663966.0;Gravidade (filme);4050030.0;;;
2014.0;Nebraska (film);Não;https://en.wikipedia.org/wiki/Nebraska_(film);https://es.wikipedia.org/wiki/Nebraska_(película);https://pt.wikipedia.org/wiki/Nebraska_(filme);37820416.0;Nebraska (film);Nebraska (película);5915176.0;Nebraska (filme);4287651.0;;;
2014.0;Philomena (film);Não;https://en.wikipedia.org/wiki/Philomena_(film);https://es.wikipedia.org/wiki/Philomena;https://pt.wikipedia.org/wiki/Philomena;40076837.0;Philomena (film);Philomena;6092720.0;Philomena;4287665.0;Mad Max: Estrada da Fúria.txt;Mad Max: Fury Road.txt;Mad Max: Fury Road.txt
2014.0;The Wolf of Wall Street (2013 film);Não;https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film);https://es.wikipedia.org/wiki/El_lobo_de_Wall_Street;https://pt.wikipedia.org/wiki/O_Lobo_de_Wall_Street;36196361.0;The Wolf of Wall Street (2013 film);El lobo de Wall Street;5595538.0;O Lobo de Wall Street;4270098.0;Perdido em Marte.txt;The Martian.txt;The Martian (film).txt
2015.0;Birdman (film);Sim;https://en.wikipedia.org/wiki/Birdman_(film);https://es.wikipedia.org/wiki/Birdman_o_(la_inesperada_virtud_de_la_ignorancia);https://pt.wikipedia.org/wiki/Birdman_ou_(A_Inesperada_Virtude_da_Ignorância);39364726.0;Birdman (film);Birdman o (la inesperada virtud de la ignorancia);6334474.0;Birdman ou (A Inesperada Virtude da Ignorância);4516657.0;The Revenant.txt;El renacido.txt;The Revenant (2015 film).txt
2015.0;Boyhood (2014 film);Não;https://en.wikipedia.org/wiki/Boyhood_(2014_film);https://es.wikipedia.org/wiki/Boyhood;https://pt.wikipedia.org/wiki/Boyhood;11055577.0;Boyhood (2014 film);Boyhood;2491147.0;Boyhood;4442375.0;Moonlight (filme).txt;Moonlight (película).txt;Moonlight (2016 film).txt
2015.0;The Grand Budapest Hotel;Não;https://en.wikipedia.org/wiki/The_Grand_Budapest_Hotel;https://es.wikipedia.org/wiki/El_Gran_Hotel_Budapest;https://pt.wikipedia.org/wiki/The_Grand_Budapest_Hotel;38041226.0;The Grand Budapest Hotel;El Gran Hotel Budapest;6117017.0;The Grand Budapest Hotel;4604803.0;Arrival (filme).txt;La llegada.txt;Arrival (film).txt
2015.0;The Imitation Game;Não;https://en.wikipedia.org/wiki/The_Imitation_Game;https://es.wikipedia.org/wiki/The_Imitation_Game;https://pt.wikipedia.org/wiki/O_Jogo_da_Imitação;40281611.0;The Imitation Game;The Imitation Game;6447456.0;O Jogo da Imitação;4603180.0;;;
2015.0;Selma (film);Não;https://en.wikipedia.org/wiki/Selma_(film);https://es.wikipedia.org/wiki/Selma_(película);https://pt.wikipedia.org/wiki/Selma_(filme);42873351.0;Selma (film);Selma (película);6512890.0;Selma (filme);4779314.0;Hacksaw Ridge.txt;Hasta el último hombre.txt;Hacksaw Ridge.txt
2015.0;Whiplash (2014 film);Não;https://en.wikipedia.org/wiki/Whiplash_(2014_film);https://es.wikipedia.org/wiki/Whiplash_(película_de_2014);https://pt.wikipedia.org/wiki/Whiplash_(filme);41684727.0;Whiplash (2014 film);Whiplash (película de 2014);6449580.0;Whiplash (filme);4613746.0;;;
2016.0;Spotlight (film);Sim;https://en.wikipedia.org/wiki/Spotlight_(film);https://es.wikipedia.org/wiki/Spotlight;https://pt.wikipedia.org/wiki/Spotlight_(filme);43842546.0;Spotlight (film);Spotlight;6886335.0;Spotlight (filme);4966876.0;La La Land (filme).txt;La La Land (película).txt;La La Land.txt
2016.0;Bridge of Spies (film);Não;https://en.wikipedia.org/wiki/Bridge_of_Spies_(film);https://es.wikipedia.org/wiki/Bridge_of_Spies;https://pt.wikipedia.org/wiki/Bridge_of_Spies;43117078.0;Bridge of Spies (film);Bridge of Spies;6554785.0;Bridge of Spies;4782999.0;Manchester by the Sea.txt;Manchester by the Sea (película).txt;Manchester by the Sea (film).txt
2016.0;Mad Max: Fury Road;Não;https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://es.wikipedia.org/wiki/Mad_Max:_Fury_Road;https://pt.wikipedia.org/wiki/Mad_Max:_Estrada_da_Fúria;36426373.0;Mad Max: Fury Road;Mad Max: Fury Road;6474142.0;Mad Max: Estrada da Fúria;4462202.0;Call Me by Your Name.txt;Call Me by Your Name.txt;Call Me by Your Name (film).txt
2016.0;The Martian (film);Não;https://en.wikipedia.org/wiki/The_Martian_(film);https://es.wikipedia.org/wiki/The_Martian;https://pt.wikipedia.org/wiki/Perdido_em_Marte;43683268.0;The Martian (film);The Martian;3050412.0;Perdido em Marte;4709052.0;Darkest Hour (filme).txt;Darkest Hour (película).txt;Darkest Hour (film).txt
2016.0;The Revenant (2015 film);Não;https://en.wikipedia.org/wiki/The_Revenant_(2015_film);https://es.wikipedia.org/wiki/El_renacido;https://pt.wikipedia.org/wiki/The_Revenant;43159611.0;The Revenant (2015 film);El renacido;6558913.0;The Revenant;4913871.0;Dunkirk (filme).txt;Dunkerque (película).txt;Dunkirk (2017 film).txt
2017.0;Moonlight (2016 film);Sim;https://en.wikipedia.org/wiki/Moonlight_(2016_film);https://es.wikipedia.org/wiki/Moonlight_(película);https://pt.wikipedia.org/wiki/Moonlight_(filme);48320630.0;Moonlight (2016 film);Moonlight (película);7563454.0;Moonlight (filme);5270413.0;;;
2017.0;Arrival (film);Não;https://en.wikipedia.org/wiki/Arrival_(film);https://es.wikipedia.org/wiki/La_llegada;https://pt.wikipedia.org/wiki/Arrival_(filme);43991244.0;Arrival (film);La llegada;7373727.0;Arrival (filme);5269281.0;;;
